Kasus_ID,Perkara_Kasus,Deskripsi_Kasus,NIK,Pengacara_ID,Staf_ID,Tgl_Daftar,Tgl_Mulai,Tgl_Selesai,Hasil,Status_Kasus
509293,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509293 untuk NIK 10005025,10005025,362,7,2026-04-28,2026-11-17,2026-12-20,Damai,Selesai
509294,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509294 untuk NIK 10007118,10007118,309,457,2024-08-12,2024-09-03,,,Pending
509295,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509295 untuk NIK 10009796,10009796,677,807,2023-01-27,2024-08-02,,,Pending
509296,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509296 untuk NIK 10003833,10003833,477,480,2024-08-25,2025-09-23,2026-07-31,Damai,Selesai
509297,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509297 untuk NIK 10005153,10005153,699,773,2026-09-19,2026-11-19,,,Proses
509298,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509298 untuk NIK 10009344,10009344,57,788,2024-05-08,2026-02-06,2026-08-11,Damai,Selesai
509299,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509299 untuk NIK 10006942,10006942,902,160,2024-05-26,2026-04-30,,,Proses
509300,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509300 untuk NIK 10003164,10003164,133,739,2026-11-28,2026-12-16,,,Proses
509301,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509301 untuk NIK 10008540,10008540,371,4,2024-12-07,2026-04-01,,,Proses
509302,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509302 untuk NIK 10006985,10006985,690,387,2025-02-28,2025-09-22,,,Pending
509303,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509303 untuk NIK 10005912,10005912,410,922,2026-03-05,2026-09-10,2026-10-10,Menang,Selesai
509304,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509304 untuk NIK 10009483,10009483,466,45,2023-10-18,2026-05-18,,,Pending
509305,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509305 untuk NIK 10009482,10009482,963,305,2024-02-18,2024-12-26,,,Proses
509306,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509306 untuk NIK 10001919,10001919,180,869,2026-04-16,2026-07-29,2026-10-02,Menang,Selesai
509307,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509307 untuk NIK 10001834,10001834,494,685,2025-07-15,2026-01-27,2026-10-02,Kalah,Selesai
509308,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509308 untuk NIK 10003961,10003961,197,803,2023-11-18,2024-12-12,,,Proses
509309,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509309 untuk NIK 10001460,10001460,528,888,2024-05-01,2024-11-09,2026-03-07,Banding Menang,Banding
509310,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509310 untuk NIK 10009347,10009347,14,888,2025-11-05,2025-11-11,,,Pending
509311,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509311 untuk NIK 10000748,10000748,294,65,2023-08-12,2024-10-20,,,Proses
509312,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509312 untuk NIK 10009140,10009140,253,281,2024-03-16,2026-11-11,,,Proses
509313,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509313 untuk NIK 10002834,10002834,447,959,2025-12-20,2026-06-02,,,Proses
509314,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509314 untuk NIK 10006099,10006099,587,678,2024-02-03,2025-06-07,2026-12-26,Kalah,Selesai
509315,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509315 untuk NIK 10001995,10001995,831,428,2026-10-18,2026-10-26,,,Proses
509316,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509316 untuk NIK 10005887,10005887,545,666,2026-07-13,2026-10-20,,,Pending
509317,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509317 untuk NIK 10007721,10007721,885,571,2024-05-07,2026-10-31,,,Proses
509318,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509318 untuk NIK 10002498,10002498,289,42,2026-12-30,2026-12-30,,,Proses
509319,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509319 untuk NIK 10006722,10006722,281,869,2023-06-16,2024-01-21,,,Proses
509320,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509320 untuk NIK 10004242,10004242,557,969,2023-05-30,2023-06-28,,,Pending
509321,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509321 untuk NIK 10007574,10007574,493,656,2024-11-02,2025-11-23,,,Proses
509322,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509322 untuk NIK 10006733,10006733,919,65,2024-04-20,2025-06-04,,,Proses
509323,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509323 untuk NIK 10002143,10002143,735,682,2024-12-22,2026-10-07,2026-12-18,Kalah,Selesai
509324,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509324 untuk NIK 10004527,10004527,374,723,2023-04-24,2024-10-04,,,Pending
509325,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509325 untuk NIK 10008163,10008163,389,441,2025-10-13,2026-07-08,,,Proses
509326,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509326 untuk NIK 10006373,10006373,651,47,2025-06-18,2026-01-04,,,Pending
509327,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509327 untuk NIK 10003108,10003108,321,96,2025-02-07,2025-12-29,,,Proses
509328,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509328 untuk NIK 10003004,10003004,993,958,2023-12-07,2024-04-02,,,Proses
509329,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509329 untuk NIK 10002713,10002713,150,163,2024-10-28,2025-07-22,,,Pending
509330,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509330 untuk NIK 10004471,10004471,394,782,2025-03-26,2026-08-07,2026-10-20,Menang,Selesai
509331,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509331 untuk NIK 10004440,10004440,286,882,2024-07-07,2025-11-13,,,Proses
509332,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509332 untuk NIK 10009575,10009575,452,464,2025-09-03,2026-06-04,,,Proses
509333,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509333 untuk NIK 10008243,10008243,935,778,2025-11-10,2026-10-02,2026-11-21,Menang,Selesai
509334,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509334 untuk NIK 10009605,10009605,51,210,2025-10-16,2025-12-02,2026-10-13,Kalah,Selesai
509335,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509335 untuk NIK 10000479,10000479,375,21,2026-08-08,2026-11-03,,,Proses
509336,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509336 untuk NIK 10007830,10007830,951,444,2025-02-23,2026-06-03,2026-07-27,Menang,Selesai
509337,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509337 untuk NIK 10007285,10007285,184,642,2025-12-12,2026-07-12,,,Proses
509338,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509338 untuk NIK 10009038,10009038,867,662,2026-05-15,2026-11-01,2026-12-21,Damai,Selesai
509339,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509339 untuk NIK 10008880,10008880,880,238,2026-05-31,2026-09-21,,,Proses
509340,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509340 untuk NIK 10009262,10009262,1000,485,2025-10-01,2025-10-02,,,Proses
509341,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509341 untuk NIK 10000116,10000116,196,947,2026-12-16,2026-12-23,,,Proses
509342,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509342 untuk NIK 10000579,10000579,213,781,2026-05-01,2026-07-11,2026-09-12,Kalah,Selesai
509343,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509343 untuk NIK 10002263,10002263,332,586,2023-10-13,2025-03-18,,,Pending
509344,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509344 untuk NIK 10000468,10000468,741,802,2023-03-10,2024-06-27,,,Proses
509345,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509345 untuk NIK 10009203,10009203,115,36,2023-07-10,2025-04-28,2026-04-09,Menang,Selesai
509346,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509346 untuk NIK 10009352,10009352,345,129,2024-04-24,2026-01-22,,,Pending
509347,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509347 untuk NIK 10000374,10000374,116,780,2023-09-20,2024-12-02,2025-12-17,Damai,Selesai
509348,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509348 untuk NIK 10001270,10001270,976,633,2025-07-31,2026-07-26,2026-10-31,Kalah,Selesai
509349,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509349 untuk NIK 10004193,10004193,96,382,2025-05-23,2026-03-14,,,Pending
509350,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509350 untuk NIK 10001165,10001165,607,508,2026-04-18,2026-09-10,,,Pending
509351,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509351 untuk NIK 10004578,10004578,449,803,2024-04-08,2024-08-05,,,Proses
509352,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509352 untuk NIK 10004924,10004924,830,720,2023-02-17,2023-07-27,,,Proses
509353,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509353 untuk NIK 10001425,10001425,742,221,2025-09-04,2026-01-24,,,Proses
509354,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509354 untuk NIK 10002318,10002318,720,310,2024-07-09,2024-08-06,2026-03-10,Kalah,Selesai
509355,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509355 untuk NIK 10009276,10009276,761,621,2023-09-22,2025-03-20,,,Proses
509356,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509356 untuk NIK 10000346,10000346,843,454,2024-08-11,2026-06-07,,,Pending
509357,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509357 untuk NIK 10001510,10001510,292,170,2025-06-08,2026-10-25,,,Pending
509358,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509358 untuk NIK 10009925,10009925,522,878,2023-05-27,2026-11-13,,,Proses
509359,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509359 untuk NIK 10007495,10007495,275,209,2025-09-17,2026-04-07,,,Proses
509360,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509360 untuk NIK 10002418,10002418,971,657,2023-06-17,2023-10-09,,,Proses
509361,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509361 untuk NIK 10002986,10002986,515,594,2026-10-18,2026-11-23,2026-12-25,Kalah,Selesai
509362,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509362 untuk NIK 10003616,10003616,453,286,2025-11-10,2026-04-22,,,Pending
509363,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509363 untuk NIK 10006555,10006555,163,4,2026-12-03,2026-12-09,,,Proses
509364,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509364 untuk NIK 10006492,10006492,794,706,2023-01-19,2023-01-25,,,Pending
509365,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509365 untuk NIK 10009392,10009392,921,47,2024-06-30,2024-11-02,2025-10-16,Menang,Selesai
509366,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509366 untuk NIK 10009488,10009488,86,524,2023-08-04,2025-03-02,2025-11-18,Damai,Selesai
509367,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509367 untuk NIK 10009086,10009086,293,285,2023-10-23,2024-06-23,2026-09-29,Banding Kalah,Banding
509368,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509368 untuk NIK 10008886,10008886,192,847,2023-08-21,2026-10-25,2026-12-22,Damai,Selesai
509369,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509369 untuk NIK 10008163,10008163,69,971,2026-04-05,2026-06-12,,,Proses
509370,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509370 untuk NIK 10008697,10008697,370,163,2025-11-16,2026-12-01,,,Proses
509371,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509371 untuk NIK 10009305,10009305,625,346,2026-01-13,2026-05-16,,,Proses
509372,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509372 untuk NIK 10007293,10007293,38,574,2026-03-21,2026-07-16,2026-12-04,Menang,Selesai
509373,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509373 untuk NIK 10000470,10000470,447,348,2023-04-24,2026-12-23,,,Proses
509374,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509374 untuk NIK 10006251,10006251,725,965,2026-07-24,2026-07-30,,,Pending
509375,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509375 untuk NIK 10003404,10003404,236,778,2025-02-16,2026-01-01,2026-07-05,Menang,Selesai
509376,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509376 untuk NIK 10005335,10005335,905,36,2024-05-30,2025-02-14,2026-03-09,Menang,Selesai
509377,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509377 untuk NIK 10003884,10003884,980,690,2023-03-05,2026-10-08,,,Proses
509378,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509378 untuk NIK 10007149,10007149,290,367,2024-05-31,2026-07-06,,,Proses
509379,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509379 untuk NIK 10005231,10005231,352,1000,2023-09-24,2024-08-15,,,Proses
509380,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509380 untuk NIK 10004113,10004113,376,647,2026-02-19,2026-10-10,,,Pending
509381,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509381 untuk NIK 10004339,10004339,171,11,2024-04-17,2024-10-23,2025-02-15,Kalah,Selesai
509382,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509382 untuk NIK 10007161,10007161,299,537,2026-01-14,2026-09-07,2026-12-26,Menang,Selesai
509383,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509383 untuk NIK 10007302,10007302,975,815,2023-10-10,2025-03-06,2025-10-29,Damai,Selesai
509384,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509384 untuk NIK 10005499,10005499,20,111,2025-02-09,2025-07-14,2026-12-24,Banding Menang,Banding
509385,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509385 untuk NIK 10002242,10002242,58,416,2026-06-29,2026-07-26,2026-09-05,Kalah,Selesai
509386,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509386 untuk NIK 10003195,10003195,789,815,2023-04-18,2025-07-21,,,Proses
509387,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509387 untuk NIK 10009706,10009706,790,779,2025-11-04,2026-07-07,2026-11-08,Menang,Selesai
509388,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509388 untuk NIK 10004853,10004853,445,245,2026-11-08,2026-12-19,,,Proses
509389,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509389 untuk NIK 10002726,10002726,687,65,2024-06-02,2024-11-12,2026-09-18,Menang,Selesai
509390,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509390 untuk NIK 10004771,10004771,411,67,2023-04-22,2025-09-29,,,Pending
509391,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509391 untuk NIK 10009948,10009948,580,734,2026-08-15,2026-09-11,,,Pending
509392,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509392 untuk NIK 10005195,10005195,160,867,2023-10-16,2026-11-15,,,Proses
509393,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509393 untuk NIK 10000747,10000747,305,35,2023-10-29,2026-05-20,2026-11-25,Kalah,Selesai
509394,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509394 untuk NIK 10006956,10006956,983,773,2024-08-10,2025-09-25,,,Proses
509395,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509395 untuk NIK 10004488,10004488,667,684,2024-04-24,2025-09-26,,,Proses
509396,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509396 untuk NIK 10000102,10000102,401,630,2024-05-05,2025-08-13,2026-11-20,Menang,Selesai
509397,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509397 untuk NIK 10003018,10003018,480,695,2023-01-09,2024-03-10,,,Pending
509398,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509398 untuk NIK 10009603,10009603,427,808,2024-05-29,2025-01-04,,,Pending
509399,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509399 untuk NIK 10003648,10003648,622,457,2024-02-07,2024-06-23,2024-10-13,Menang,Selesai
509400,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509400 untuk NIK 10008202,10008202,418,990,2026-02-08,2026-05-24,2026-09-30,Kalah,Selesai
509401,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509401 untuk NIK 10009749,10009749,868,172,2023-12-15,2025-12-28,2026-05-26,Menang,Selesai
509402,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509402 untuk NIK 10006237,10006237,111,527,2024-11-01,2026-09-23,,,Pending
509403,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509403 untuk NIK 10009643,10009643,228,554,2026-04-25,2026-12-17,,,Proses
509404,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509404 untuk NIK 10003664,10003664,28,63,2025-12-11,2026-12-28,,,Proses
509405,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509405 untuk NIK 10006992,10006992,77,130,2026-01-17,2026-06-29,2026-09-29,Kalah,Selesai
509406,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509406 untuk NIK 10004768,10004768,779,493,2023-08-15,2026-03-26,,,Pending
509407,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509407 untuk NIK 10007748,10007748,851,552,2025-01-17,2025-05-23,2026-01-12,Menang,Selesai
509408,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509408 untuk NIK 10004522,10004522,850,940,2024-02-10,2026-04-26,,,Pending
509409,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509409 untuk NIK 10005470,10005470,810,591,2025-02-22,2026-01-26,2026-10-30,Menang,Selesai
509410,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509410 untuk NIK 10007227,10007227,950,349,2024-10-04,2024-11-28,,,Proses
509411,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509411 untuk NIK 10000834,10000834,765,283,2025-12-23,2026-12-11,,,Proses
509412,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509412 untuk NIK 10005992,10005992,915,359,2024-04-17,2024-07-24,,,Proses
509413,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509413 untuk NIK 10009371,10009371,252,702,2025-05-02,2026-07-21,,,Pending
509414,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509414 untuk NIK 10008299,10008299,560,629,2023-08-13,2026-11-29,2026-12-29,Menang,Selesai
509415,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509415 untuk NIK 10008839,10008839,726,429,2025-12-19,2026-11-21,2026-12-22,Kalah,Selesai
509416,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509416 untuk NIK 10006883,10006883,719,225,2024-07-27,2025-04-08,,,Pending
509417,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509417 untuk NIK 10004012,10004012,144,507,2023-09-07,2025-03-30,2025-05-04,Menang,Selesai
509418,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509418 untuk NIK 10009560,10009560,228,13,2026-10-11,2026-11-04,2026-12-18,Menang,Selesai
509419,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509419 untuk NIK 10003336,10003336,921,686,2025-01-11,2026-08-04,,,Proses
509420,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509420 untuk NIK 10004492,10004492,124,839,2025-06-08,2026-07-22,,,Pending
509421,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509421 untuk NIK 10002850,10002850,134,736,2024-12-01,2026-04-26,2026-12-26,Kalah,Selesai
509422,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509422 untuk NIK 10001901,10001901,799,231,2024-06-12,2025-06-05,,,Pending
509423,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509423 untuk NIK 10008373,10008373,845,715,2025-07-03,2026-04-25,,,Pending
509424,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509424 untuk NIK 10003932,10003932,862,670,2023-08-01,2024-06-27,,,Proses
509425,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509425 untuk NIK 10005758,10005758,997,247,2026-05-15,2026-12-03,,,Proses
509426,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509426 untuk NIK 10005782,10005782,719,690,2026-11-02,2026-11-21,2026-12-27,Menang,Selesai
509427,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509427 untuk NIK 10003313,10003313,707,463,2024-01-11,2026-03-31,2026-05-31,Menang,Selesai
509428,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509428 untuk NIK 10000315,10000315,523,89,2025-01-13,2026-04-04,,,Proses
509429,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509429 untuk NIK 10005018,10005018,666,338,2024-02-15,2025-05-05,,,Proses
509430,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509430 untuk NIK 10000960,10000960,294,249,2023-05-06,2023-07-24,,,Pending
509431,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509431 untuk NIK 10009357,10009357,570,754,2023-10-18,2025-12-29,2026-01-30,Menang,Selesai
509432,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509432 untuk NIK 10002907,10002907,998,967,2024-09-21,2026-03-03,2026-09-23,Menang,Selesai
509433,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509433 untuk NIK 10004004,10004004,126,783,2023-08-25,2026-07-07,2026-09-30,Banding Menang,Banding
509434,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509434 untuk NIK 10009751,10009751,902,719,2024-04-19,2025-01-06,,,Proses
509435,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 509435 untuk NIK 10000729,10000729,59,555,2024-09-26,2025-12-06,2026-04-24,Banding Kalah,Banding
509436,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509436 untuk NIK 10006957,10006957,429,249,2023-08-03,2024-12-06,2026-06-17,Banding Kalah,Banding
509437,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509437 untuk NIK 10006324,10006324,241,746,2025-04-06,2026-07-12,2026-12-24,Damai,Selesai
509438,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509438 untuk NIK 10003513,10003513,293,88,2024-10-05,2025-03-31,,,Pending
509439,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509439 untuk NIK 10003326,10003326,995,660,2023-04-01,2026-11-08,2026-12-16,Menang,Selesai
509440,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509440 untuk NIK 10006367,10006367,836,245,2025-12-28,2026-01-23,,,Proses
509441,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509441 untuk NIK 10003317,10003317,273,969,2025-07-21,2026-08-30,2026-10-01,Menang,Selesai
509442,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509442 untuk NIK 10008664,10008664,957,149,2023-04-20,2023-11-28,,,Proses
509443,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509443 untuk NIK 10001976,10001976,674,735,2023-09-13,2026-08-01,,,Pending
509444,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 509444 untuk NIK 10004056,10004056,663,138,2025-03-11,2025-04-04,,,Pending
509445,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509445 untuk NIK 10005291,10005291,13,482,2026-01-30,2026-09-11,,,Pending
509446,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509446 untuk NIK 10006507,10006507,725,126,2026-05-12,2026-08-31,2026-11-12,Menang,Selesai
509447,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509447 untuk NIK 10007330,10007330,91,368,2025-05-10,2026-04-10,2026-07-29,Menang,Selesai
509448,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509448 untuk NIK 10009368,10009368,754,634,2025-12-13,2026-09-23,,,Proses
509449,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 509449 untuk NIK 10008027,10008027,534,417,2026-04-10,2026-10-09,2026-12-07,Damai,Selesai
509450,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 509450 untuk NIK 10008928,10008928,795,931,2026-03-07,2026-04-25,,,Pending
509451,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509451 untuk NIK 10002707,10002707,593,53,2023-03-09,2025-04-23,2026-07-31,Kalah,Selesai
509452,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 509452 untuk NIK 10002590,10002590,715,528,2025-05-06,2026-03-25,,,Pending
509453,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509453 untuk NIK 10001925,10001925,567,627,2024-07-15,2024-12-17,2026-05-17,Damai,Selesai
509454,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 509454 untuk NIK 10003326,10003326,809,178,2025-12-24,2026-07-28,2026-11-06,Damai,Selesai
509455,Pidana: Narkotika,Kasus Pidana: Narkotika No. 509455 untuk NIK 10008504,10008504,336,642,2026-06-18,2026-12-08,,,Proses
509456,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 509456 untuk NIK 10001194,10001194,832,992,2024-04-18,2024-06-12,2025-04-30,Menang,Selesai
