Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
707664,10007530,3488,507664,776,2026-09-20,Lunas,2026-10-09,75000,14607230,20000,20362000
707665,10007551,460,507665,717,2026-08-16,Lunas,2026-08-28,30000,11462933,50000,72500000
707666,10000530,6515,507666,479,2025-06-26,Lunas,2025-07-14,30000,7827658,100000,14713000
707667,10001374,2473,507667,375,2026-08-11,Lunas,2026-09-12,30000,9776066,20000,1765000
707668,10006582,8428,507668,98,2025-11-18,Lunas,2025-12-19,30000,2932891,10000,1398000
707669,10002602,4300,507669,366,2026-10-12,Lunas,2026-10-30,75000,7253501,10000,11401000
707670,10002254,5410,507670,283,2026-06-19,Lunas,2026-07-15,20000,11996093,100000,1530000
707671,10004277,1438,507671,251,2026-10-30,Lunas,2026-11-23,30000,14021294,20000,12353000
707672,10005231,2858,507672,501,2025-12-23,Lunas,2026-02-14,30000,9706689,10000,5190000
707673,10002354,4736,507673,187,2026-01-30,Lunas,2026-03-24,50000,12842681,10000,10741000
707674,10007714,8667,507674,346,2026-02-11,Lunas,2026-03-28,20000,13333397,10000,11493000
707675,10003752,6967,507675,366,2026-06-28,Belum Lunas,,50000,6946635,20000,9680000
707676,10003444,6963,507676,866,2026-03-10,Lunas,2026-05-07,20000,3075550,20000,62069000
707677,10001765,5842,507677,822,2025-11-22,Lunas,2026-01-16,50000,2662733,100000,69223000
707678,10003063,2223,507678,134,2026-12-02,Lunas,2026-12-28,50000,10072297,100000,57071000
707679,10002533,3515,507679,920,2024-07-24,Lunas,2024-08-26,30000,11784041,20000,3221000
707680,10002188,6970,507680,184,2024-03-29,Belum Lunas,,20000,2160992,100000,9794000
707681,10005130,317,507681,374,2026-04-03,Lunas,2026-04-11,30000,6121569,20000,14502000
707682,10002109,8603,507682,262,2026-08-18,Lunas,2026-10-16,30000,9909592,100000,1453000
707683,10009357,858,507683,965,2025-07-17,Lunas,2025-09-04,30000,4430524,20000,8652000
707684,10004022,9146,507684,278,2026-07-18,Lunas,2026-09-12,30000,8465096,10000,7302000
707685,10002912,5906,507685,843,2025-08-15,Lunas,2025-10-08,20000,5049672,100000,12515000
707686,10004676,6990,507686,267,2025-03-16,Lunas,2025-04-21,20000,7386279,10000,6034000
707687,10004280,7099,507687,76,2026-11-07,Lunas,2026-12-04,30000,5652884,100000,45615000
707688,10009913,1209,507688,826,2025-08-06,Lunas,2025-09-04,20000,10624082,20000,13535000
707689,10005402,4766,507689,148,2024-04-21,Lunas,2024-04-21,50000,8858140,100000,65502000
707690,10000973,6007,507690,508,2026-10-24,Lunas,2026-12-09,30000,8964671,50000,1605000
707691,10002964,7648,507691,200,2025-02-11,Lunas,2025-03-19,50000,2979744,50000,14704000
707692,10005780,130,507692,999,2025-08-22,Lunas,2025-09-30,75000,1473531,100000,8406000
707693,10005221,1438,507693,689,2025-12-25,Lunas,2026-01-03,75000,11940289,20000,12353000
707694,10007218,8267,507694,944,2023-09-02,Lunas,2023-10-22,30000,4104829,20000,74186000
707695,10008788,2248,507695,667,2025-04-12,Lunas,2025-04-29,75000,11364160,100000,656000
707696,10000459,4124,507696,507,2026-11-28,Lunas,2026-11-30,75000,5838622,100000,7742000
707697,10009748,3724,507697,699,2026-09-07,Lunas,2026-09-21,75000,13036530,50000,1175000
707698,10009596,322,507698,276,2025-12-30,Lunas,2026-01-01,75000,9462746,10000,9630000
707699,10001498,1760,507699,814,2026-05-28,Lunas,2026-07-21,30000,9792513,20000,5225000
707700,10001244,470,507700,227,2024-03-29,Lunas,2024-03-31,50000,3077925,50000,12342000
707701,10001726,5778,507701,817,2024-11-13,Lunas,2025-01-03,30000,12201477,10000,1072000
707702,10003360,9077,507702,187,2026-07-31,Lunas,2026-08-11,50000,14080735,10000,6981000
707703,10007479,3694,507703,975,2025-06-07,Lunas,2025-07-13,20000,14472201,100000,24725000
707704,10000317,1521,507704,792,2023-05-23,Lunas,2023-07-08,75000,7071788,10000,7420000
707705,10000655,1125,507705,591,2026-12-23,Lunas,2027-02-03,30000,14543280,20000,38993000
707706,10003972,9186,507706,367,2026-02-15,Belum Lunas,,50000,7748961,10000,9220000
707707,10007127,6474,507707,975,2026-10-17,Lunas,2026-11-26,75000,3565122,20000,47633000
707708,10009921,9369,507708,869,2025-01-04,Belum Lunas,,50000,1919886,20000,1242000
707709,10008328,4013,507709,751,2026-08-19,Sebagian,2026-09-01,20000,3019632,100000,69016000
707710,10004976,7659,507710,843,2026-12-27,Lunas,2027-02-10,20000,7819706,100000,8426000
707711,10002294,5209,507711,95,2025-10-17,Belum Lunas,,50000,10775460,20000,73399000
707712,10009803,8395,507712,910,2026-11-19,Lunas,2026-11-25,50000,1664071,10000,13762000
707713,10000381,1557,507713,252,2026-09-19,Lunas,2026-10-16,20000,11195376,100000,11399000
707714,10006455,6590,507714,946,2024-04-08,Lunas,2024-05-09,30000,911806,100000,2228000
707715,10005249,8554,507715,275,2025-01-12,Belum Lunas,,50000,3360606,50000,33833000
707716,10002761,7471,507716,965,2026-03-27,Belum Lunas,,30000,6460771,20000,10109000
707717,10008433,9164,507717,905,2025-10-12,Lunas,2025-11-05,30000,8242529,10000,23168000
707718,10004774,4883,507718,504,2026-11-13,Lunas,2026-12-27,20000,2814378,100000,8176000
707719,10003731,2268,507719,528,2025-03-02,Lunas,2025-03-28,75000,12328528,20000,32133000
707720,10004233,4277,507720,356,2026-12-11,Lunas,2027-01-01,20000,12597144,20000,1610000
707721,10009361,9894,507721,289,2026-12-02,Lunas,2027-01-08,20000,1124541,100000,10774000
707722,10008134,8423,507722,918,2025-01-14,Lunas,2025-03-14,50000,7475107,50000,2521000
707723,10000330,1740,507723,991,2026-09-09,Sebagian,2026-09-11,20000,14306852,50000,9921000
707724,10000025,7020,507724,107,2026-03-30,Lunas,2026-04-11,30000,12207677,100000,46971000
707725,10001626,538,507725,540,2025-05-23,Lunas,2025-06-29,75000,8290177,50000,1039000
707726,10007884,3375,507726,383,2026-12-25,Lunas,2027-02-14,20000,2310626,20000,2974000
707727,10001202,9800,507727,642,2025-09-08,Lunas,2025-09-21,30000,9875258,100000,6480000
707728,10008641,1727,507728,138,2026-04-21,Lunas,2026-06-17,75000,709366,50000,4746000
707729,10006621,1960,507729,851,2026-09-05,Lunas,2026-10-27,75000,13146216,10000,3849000
707730,10004420,2336,507730,65,2026-03-08,Belum Lunas,,20000,1068291,100000,3945000
707731,10005058,650,507731,58,2025-05-07,Lunas,2025-05-26,75000,4784845,100000,14540000
707732,10004306,4522,507732,934,2026-03-11,Lunas,2026-03-26,20000,7321926,50000,71115000
707733,10003957,1148,507733,778,2026-08-03,Lunas,2026-09-13,75000,7022205,100000,2412000
707734,10004604,6343,507734,902,2026-02-12,Belum Lunas,,30000,8971585,100000,21768000
707735,10001675,142,507735,645,2023-01-24,Lunas,2023-03-04,75000,1589835,50000,3759000
707736,10004355,4802,507736,567,2026-12-02,Lunas,2026-12-28,20000,6246096,100000,9327000
707737,10002185,8378,507737,955,2025-08-25,Lunas,2025-09-05,75000,6115533,100000,7063000
707738,10000810,8149,507738,982,2026-07-27,Sebagian,2026-07-27,20000,11138470,10000,13755000
707739,10002087,6268,507739,185,2024-11-12,Sebagian,2024-12-05,75000,12449615,20000,8348000
707740,10004135,3846,507740,85,2026-12-05,Lunas,2027-01-19,75000,198027,10000,4704000
707741,10000721,9410,507741,90,2025-09-13,Belum Lunas,,20000,12912392,10000,2339000
707742,10002968,3933,507742,173,2026-05-13,Sebagian,2026-05-16,50000,13488784,50000,44772000
707743,10005975,3212,507743,225,2026-07-16,Lunas,2026-07-26,50000,2346546,100000,26491000
707744,10002408,9228,507744,768,2026-03-29,Belum Lunas,,75000,2766814,20000,8179000
707745,10003853,5159,507745,765,2025-08-04,Sebagian,2025-08-18,75000,7793837,100000,49413000
707746,10005288,3872,507746,68,2026-05-02,Lunas,2026-06-09,20000,12026481,50000,6290000
707747,10009965,1448,507747,997,2026-12-20,Lunas,2027-02-06,30000,14948812,10000,1482000
707748,10001851,6491,507748,382,2026-04-03,Belum Lunas,,20000,14586551,10000,50794000
707749,10001785,7921,507749,721,2026-05-18,Lunas,2026-05-28,75000,679732,20000,51698000
707750,10002524,5140,507750,432,2026-01-20,Lunas,2026-01-26,30000,14508508,20000,11823000
707751,10002318,3077,507751,140,2025-01-08,Belum Lunas,,50000,1474056,50000,7011000
707752,10000141,1918,507752,776,2026-07-11,Belum Lunas,,75000,689408,100000,5034000
707753,10007415,3783,507753,430,2026-09-05,Lunas,2026-10-11,30000,1511545,50000,859000
707754,10007041,5566,507754,947,2026-12-28,Lunas,2027-02-16,30000,13876572,10000,7169000
707755,10004664,9497,507755,126,2024-07-04,Lunas,2024-07-13,30000,14840175,20000,4178000
707756,10005622,3131,507756,144,2026-04-09,Lunas,2026-05-17,20000,11996056,20000,44811000
707757,10004686,8070,507757,303,2026-03-05,Lunas,2026-03-31,30000,2636071,50000,49228000
707758,10005038,4497,507758,389,2026-02-27,Lunas,2026-03-01,20000,5393659,10000,27012000
707759,10000873,2444,507759,252,2024-12-02,Lunas,2024-12-17,30000,13585242,20000,67914000
707760,10001982,9794,507760,687,2023-11-13,Lunas,2024-01-10,30000,11196173,50000,67906000
707761,10003967,165,507761,265,2026-04-07,Lunas,2026-04-16,30000,3838624,50000,15297000
707762,10000383,3386,507762,806,2025-11-03,Lunas,2025-11-11,30000,13919445,50000,3929000
707763,10002581,4378,507763,748,2026-01-02,Lunas,2026-02-11,50000,3959424,100000,68040000
707764,10001263,7304,507764,337,2026-07-31,Lunas,2026-08-03,20000,2284198,50000,6701000
707765,10004792,1478,507765,995,2026-06-02,Lunas,2026-06-04,30000,13635635,100000,1814000
707766,10002092,4324,507766,259,2026-03-21,Sebagian,2026-05-15,20000,2450596,10000,3652000
707767,10004429,9046,507767,881,2026-10-15,Lunas,2026-12-09,75000,989467,50000,13829000
707768,10001210,6814,507768,785,2026-12-20,Belum Lunas,,20000,10147623,10000,1916000
707769,10004452,2796,507769,98,2025-11-23,Lunas,2026-01-04,50000,2250265,20000,8354000
707770,10003813,2486,507770,859,2026-01-23,Lunas,2026-03-20,50000,6600359,10000,24709000
707771,10006878,6120,507771,434,2026-03-13,Belum Lunas,,20000,13505337,20000,1653000
707772,10000849,6626,507772,698,2025-07-07,Lunas,2025-08-22,30000,12746828,20000,13858000
707773,10004144,7981,507773,419,2025-05-05,Lunas,2025-05-11,50000,14263159,20000,33786000
707774,10002196,1736,507774,423,2026-12-30,Sebagian,2027-01-10,20000,4003561,50000,40589000
707775,10001427,8778,507775,273,2026-12-11,Lunas,2027-01-19,20000,7753200,50000,3502000
707776,10009186,7067,507776,621,2026-08-14,Belum Lunas,,50000,2000055,20000,14835000
707777,10000917,6718,507777,286,2025-12-19,Sebagian,2026-01-10,75000,11823242,50000,7815000
707778,10003102,7627,507778,152,2026-07-20,Lunas,2026-07-20,75000,7437538,10000,11954000
707779,10006073,5189,507779,671,2025-10-10,Lunas,2025-10-18,20000,14704014,100000,8830000
707780,10001902,9216,507780,472,2026-10-18,Lunas,2026-10-19,75000,5241314,10000,12546000
707781,10000480,1109,507781,157,2025-11-16,Belum Lunas,,20000,6645609,100000,1370000
707782,10005670,9216,507782,429,2026-04-29,Belum Lunas,,30000,6841479,100000,12546000
707783,10006080,2466,507783,565,2026-03-02,Lunas,2026-03-05,30000,10366189,20000,13198000
707784,10004812,3194,507784,723,2026-12-21,Lunas,2027-02-08,30000,10023604,10000,31815000
707785,10000005,3738,507785,592,2026-11-07,Lunas,2026-12-31,75000,2501224,50000,1169000
707786,10006492,6202,507786,89,2026-03-10,Belum Lunas,,75000,2026323,100000,10895000
707787,10009463,1296,507787,794,2025-10-12,Lunas,2025-11-01,30000,575260,10000,2947000
707788,10005640,6645,507788,237,2025-10-23,Lunas,2025-11-23,20000,6184416,100000,10502000
707789,10003667,2411,507789,555,2026-11-03,Sebagian,2026-11-11,30000,3601700,100000,664000
707790,10002923,2172,507790,606,2026-05-22,Lunas,2026-07-15,30000,12457993,100000,543000
707791,10000342,9335,507791,84,2026-02-16,Sebagian,2026-04-16,30000,6826840,10000,64411000
707792,10002549,3292,507792,119,2024-12-27,Belum Lunas,,20000,3282996,50000,10719000
707793,10003299,7845,507793,99,2026-06-13,Lunas,2026-07-12,30000,2236357,50000,6080000
707794,10007353,6886,507794,30,2024-07-27,Lunas,2024-09-18,20000,10824835,10000,8055000
707795,10006018,5764,507795,562,2026-12-07,Belum Lunas,,20000,2243642,10000,14498000
707796,10005532,4490,507796,730,2024-07-12,Sebagian,2024-08-06,50000,4346811,50000,597000
707797,10004963,77,507797,426,2024-12-08,Lunas,2024-12-30,20000,11852655,20000,23730000
707798,10001777,1022,507798,195,2026-06-13,Lunas,2026-08-11,50000,3790827,20000,8475000
707799,10003690,5319,507799,411,2026-08-10,Lunas,2026-10-07,75000,1435415,20000,723000
707800,10000464,8147,507800,595,2026-11-12,Lunas,2026-11-17,30000,7984348,50000,69362000
707801,10002429,1750,507801,684,2025-12-16,Lunas,2026-02-05,20000,10713180,20000,8627000
707802,10008781,8153,507802,988,2024-12-01,Lunas,2024-12-02,75000,10155948,20000,5752000
707803,10006053,7561,507803,886,2024-02-20,Lunas,2024-04-19,75000,4995221,50000,6316000
707804,10001248,7342,507804,111,2026-05-20,Belum Lunas,,30000,11322715,50000,13096000
707805,10003432,3527,507805,404,2026-11-07,Sebagian,2026-12-12,50000,1787759,100000,818000
707806,10005930,3600,507806,691,2024-09-06,Lunas,2024-09-30,50000,11720034,50000,3780000
707807,10003946,5976,507807,431,2026-08-11,Belum Lunas,,30000,7401979,50000,11029000
707808,10008453,1879,507808,871,2025-08-19,Lunas,2025-09-24,30000,4308004,100000,6206000
707809,10006788,3165,507809,800,2026-09-16,Lunas,2026-10-16,75000,4238649,100000,9451000
707810,10004354,3965,507810,75,2026-04-30,Lunas,2026-06-18,50000,6437574,50000,1472000
707811,10002201,2771,507811,501,2026-07-15,Lunas,2026-08-05,75000,7324722,20000,1114000
707812,10001643,6232,507812,900,2026-03-29,Lunas,2026-04-04,20000,6951251,10000,11009000
707813,10006424,1327,507813,403,2026-04-04,Belum Lunas,,75000,14025432,50000,36003000
707814,10004577,8413,507814,225,2024-12-15,Lunas,2025-01-22,30000,10558640,50000,14483000
707815,10006838,7101,507815,151,2025-09-04,Lunas,2025-10-16,50000,8070150,20000,12101000
707816,10002477,4570,507816,929,2026-12-26,Lunas,2027-02-15,50000,5707831,10000,1298000
707817,10000780,9805,507817,983,2025-04-23,Lunas,2025-06-02,50000,11240367,20000,7906000
707818,10007757,4134,507818,458,2026-12-20,Belum Lunas,,20000,9218128,20000,6654000
707819,10004078,4844,507819,969,2026-10-21,Belum Lunas,,50000,1266884,10000,3132000
707820,10003656,5267,507820,585,2026-06-01,Sebagian,2026-07-10,50000,9071434,50000,8885000
707821,10009086,9329,507821,658,2026-02-27,Lunas,2026-04-17,30000,4846581,100000,49106000
707822,10002534,9323,507822,546,2025-11-02,Lunas,2025-12-02,50000,13065883,20000,1713000
707823,10009056,1631,507823,522,2026-08-28,Lunas,2026-10-25,75000,10478959,100000,55727000
707824,10008006,7053,507824,38,2025-06-02,Lunas,2025-07-30,75000,5177055,100000,30440000
707825,10003417,5724,507825,681,2025-06-06,Lunas,2025-07-31,50000,1338135,50000,1230000
707826,10008169,9596,507826,13,2026-11-26,Sebagian,2026-12-21,75000,1586984,50000,3373000
707827,10002397,6569,507827,338,2026-09-23,Lunas,2026-11-02,50000,7406225,10000,13683000
707828,10005956,9980,507828,617,2026-08-23,Lunas,2026-08-23,75000,3651865,10000,13629000
707829,10009236,3647,507829,148,2026-08-03,Lunas,2026-09-05,50000,205963,10000,7938000
707830,10009464,7116,507830,924,2026-02-08,Lunas,2026-03-03,75000,7809972,10000,1322000
707831,10001313,886,507831,847,2026-03-22,Belum Lunas,,50000,12494127,20000,37389000
707832,10001073,8056,507832,838,2026-12-24,Belum Lunas,,20000,4585483,50000,4954000
707833,10005195,8266,507833,280,2025-10-14,Lunas,2025-11-05,75000,10751133,50000,13259000
707834,10005274,6288,507834,757,2026-10-29,Lunas,2026-11-05,50000,9764920,50000,19637000
707835,10009605,9518,507835,691,2025-10-06,Lunas,2025-11-24,50000,11703602,100000,12682000
707836,10009513,5012,507836,914,2026-04-29,Lunas,2026-05-01,30000,8371284,50000,1603000
707837,10008666,9391,507837,360,2026-04-15,Sebagian,2026-04-25,75000,14806889,20000,73819000
707838,10003492,5529,507838,804,2025-08-12,Belum Lunas,,50000,6899711,100000,8797000
707839,10006887,6218,507839,597,2025-05-07,Lunas,2025-05-15,75000,12143867,10000,6523000
707840,10000030,8318,507840,535,2026-09-12,Lunas,2026-10-12,30000,9914123,100000,2384000
707841,10004554,4871,507841,403,2026-07-31,Belum Lunas,,75000,10830722,50000,6528000
707842,10006574,2393,507842,42,2025-07-17,Lunas,2025-07-18,50000,9808623,50000,17787000
707843,10006772,6196,507843,84,2026-12-26,Lunas,2026-12-26,20000,5546691,20000,6313000
707844,10000683,9138,507844,671,2023-05-14,Belum Lunas,,20000,1490799,50000,46411000
707845,10004522,84,507845,406,2026-07-22,Belum Lunas,,50000,10203195,50000,53190000
707846,10002780,2261,507846,402,2025-06-01,Lunas,2025-07-02,50000,3049637,100000,11335000
707847,10008796,6293,507847,675,2025-08-13,Lunas,2025-08-25,30000,12012908,20000,9075000
707848,10006873,1583,507848,845,2023-08-22,Belum Lunas,,75000,12729746,100000,10459000
707849,10009782,9786,507849,394,2026-10-28,Lunas,2026-11-12,50000,1170704,50000,3533000
707850,10004109,8978,507850,269,2024-12-28,Lunas,2025-01-31,20000,441174,100000,1620000
707851,10009448,9618,507851,588,2026-08-02,Lunas,2026-08-31,20000,1847744,20000,41723000
707852,10009540,9983,507852,320,2025-02-07,Lunas,2025-04-04,50000,6769336,50000,8931000
707853,10000537,642,507853,455,2025-03-27,Belum Lunas,,30000,9331784,20000,1838000
707854,10008023,5172,507854,486,2025-10-22,Sebagian,2025-12-20,75000,7324398,20000,1678000
707855,10006993,7232,507855,967,2026-08-10,Lunas,2026-08-20,20000,2322814,10000,13757000
707856,10003430,8852,507856,738,2026-05-12,Belum Lunas,,20000,14157185,100000,41071000
707857,10007149,4720,507857,31,2026-08-10,Sebagian,2026-09-20,75000,9334039,10000,5152000
707858,10007872,632,507858,5,2025-10-24,Lunas,2025-12-05,20000,13940137,10000,11762000
707859,10000670,8447,507859,395,2026-07-17,Lunas,2026-07-22,50000,9755677,20000,862000
707860,10008870,2140,507860,116,2026-09-25,Lunas,2026-10-20,75000,14138733,20000,31403000
707861,10005559,2235,507861,764,2024-01-28,Lunas,2024-03-24,50000,9304496,50000,8898000
707862,10009091,2688,507862,474,2026-06-27,Lunas,2026-07-12,30000,9846980,100000,61088000
707863,10002763,3177,507863,586,2025-04-22,Belum Lunas,,30000,13092844,50000,8106000
707864,10002620,8022,507864,345,2026-10-01,Lunas,2026-10-22,20000,11438711,10000,3678000
707865,10001264,765,507865,590,2025-10-04,Lunas,2025-11-24,75000,1158722,100000,9746000
707866,10005660,8276,507866,323,2024-07-06,Sebagian,2024-07-10,20000,9378849,100000,8057000
707867,10000825,8047,507867,21,2026-04-14,Sebagian,2026-05-25,75000,5479236,10000,4141000
707868,10000156,4667,507868,394,2026-09-01,Lunas,2026-09-14,50000,3043610,20000,8367000
707869,10009735,9953,507869,477,2026-05-12,Lunas,2026-06-08,75000,603993,10000,5662000
707870,10003885,4230,507870,199,2025-12-24,Lunas,2026-01-15,30000,8329938,20000,9448000
707871,10008491,3645,507871,348,2025-06-23,Belum Lunas,,50000,6586960,100000,6791000
707872,10009307,8297,507872,875,2026-07-08,Lunas,2026-08-24,20000,10203457,100000,9256000
707873,10001307,5586,507873,600,2026-10-25,Belum Lunas,,50000,2940090,10000,22133000
707874,10004481,1979,507874,330,2024-11-03,Lunas,2024-12-07,30000,12141944,100000,7344000
707875,10003986,5402,507875,852,2026-07-27,Lunas,2026-09-15,20000,14818884,20000,2739000
707876,10002226,6423,507876,878,2026-12-03,Lunas,2027-01-13,50000,9080251,10000,2428000
707877,10004444,2726,507877,29,2023-12-11,Lunas,2024-01-28,30000,3310607,50000,4464000
707878,10009754,5627,507878,840,2026-07-24,Lunas,2026-09-20,20000,3883642,10000,6031000
707879,10004005,6625,507879,332,2026-05-13,Lunas,2026-06-22,75000,12011839,20000,3884000
707880,10009793,656,507880,489,2026-08-08,Lunas,2026-10-04,50000,3705021,50000,1017000
707881,10003072,3996,507881,873,2024-01-22,Belum Lunas,,50000,5626321,20000,2800000
707882,10000693,1249,507882,554,2026-11-24,Sebagian,2026-12-04,30000,3032585,50000,11658000
707883,10002421,8166,507883,23,2024-09-25,Lunas,2024-11-07,50000,2627512,50000,7110000
707884,10003846,459,507884,988,2026-10-02,Belum Lunas,,75000,3291992,100000,40152000
707885,10000287,4396,507885,591,2026-12-04,Lunas,2026-12-19,30000,13856149,100000,1997000
707886,10009223,5377,507886,64,2026-11-01,Belum Lunas,,50000,1401608,100000,33399000
707887,10005931,7021,507887,280,2026-01-11,Lunas,2026-02-05,50000,6584069,50000,1380000
707888,10009812,4793,507888,399,2024-05-20,Lunas,2024-06-22,20000,1064773,20000,19732000
707889,10009655,9656,507889,169,2026-12-18,Lunas,2026-12-26,75000,11501488,100000,8365000
707890,10008628,7402,507890,420,2024-06-24,Lunas,2024-07-13,50000,4106487,10000,5871000
707891,10009828,7499,507891,93,2023-06-08,Lunas,2023-06-12,20000,13517021,100000,52091000
707892,10002550,1428,507892,312,2026-06-21,Sebagian,2026-08-09,30000,11237564,20000,2029000
707893,10000934,1399,507893,723,2026-11-06,Belum Lunas,,75000,8750766,100000,11723000
707894,10007575,4296,507894,583,2025-07-24,Lunas,2025-09-01,75000,13110313,20000,44231000
707895,10009417,9785,507895,368,2026-11-27,Lunas,2027-01-06,50000,10816185,50000,74593000
707896,10009090,4261,507896,409,2026-10-09,Sebagian,2026-11-27,20000,11975378,10000,9495000
707897,10008043,7686,507897,857,2026-08-21,Belum Lunas,,20000,12008079,10000,6432000
707898,10005704,8414,507898,265,2026-07-22,Lunas,2026-07-27,50000,10010867,10000,15542000
707899,10009333,6984,507899,814,2026-11-23,Lunas,2027-01-02,75000,10415375,20000,8285000
707900,10002185,8378,507900,254,2026-02-11,Lunas,2026-04-09,30000,7188709,20000,7063000
707901,10009012,7728,507901,948,2026-06-10,Lunas,2026-07-04,50000,553049,10000,54958000
707902,10009054,7779,507902,765,2025-11-12,Lunas,2025-11-25,30000,6854731,100000,8837000
707903,10002658,8447,507903,928,2026-03-28,Lunas,2026-04-10,30000,4243201,10000,862000
707904,10002588,3779,507904,948,2024-10-01,Lunas,2024-10-08,20000,10748569,10000,1783000
707905,10001776,8745,507905,952,2026-01-30,Belum Lunas,,20000,14285710,50000,48852000
707906,10002190,8782,507906,181,2026-08-07,Belum Lunas,,30000,12471716,50000,65956000
707907,10008232,7598,507907,338,2026-10-15,Lunas,2026-11-22,75000,6420208,100000,7543000
707908,10004773,597,507908,757,2026-09-17,Lunas,2026-10-07,75000,6222166,20000,1910000
707909,10000780,9805,507909,609,2026-12-30,Lunas,2027-01-31,20000,1008552,10000,7906000
707910,10004192,252,507910,658,2026-07-31,Lunas,2026-08-21,50000,407250,10000,13648000
707911,10009516,8107,507911,180,2025-09-30,Lunas,2025-11-09,50000,11553204,50000,13952000
707912,10008509,5974,507912,834,2024-09-27,Lunas,2024-11-25,30000,14136961,50000,8105000
707913,10004019,6572,507913,858,2026-08-05,Belum Lunas,,20000,14614041,20000,66420000
707914,10008896,466,507914,123,2024-08-19,Lunas,2024-09-07,20000,13238801,100000,4944000
707915,10009889,4729,507915,194,2025-01-06,Lunas,2025-02-12,50000,7785014,20000,11685000
707916,10001399,3872,507916,160,2026-10-08,Lunas,2026-10-24,20000,14476641,10000,6290000
707917,10005201,8044,507917,103,2026-05-05,Lunas,2026-06-30,30000,3751622,100000,32534000
707918,10002086,9815,507918,859,2026-06-01,Lunas,2026-07-22,75000,5273967,20000,1316000
707919,10000850,80,507919,342,2026-01-30,Lunas,2026-03-05,30000,10371325,100000,45553000
707920,10007929,8546,507920,172,2026-12-13,Belum Lunas,,20000,7167595,50000,43858000
707921,10009533,391,507921,503,2026-06-25,Lunas,2026-07-19,50000,8318952,20000,16935000
707922,10003511,3397,507922,106,2026-12-29,Lunas,2027-01-15,50000,6179345,20000,22034000
707923,10004514,251,507923,547,2026-03-17,Sebagian,2026-04-15,75000,1040468,10000,14947000
707924,10009068,1226,507924,10,2025-07-20,Lunas,2025-09-13,50000,291176,10000,37885000
707925,10003764,9990,507925,549,2025-05-08,Lunas,2025-05-09,50000,6746151,20000,9055000
707926,10005252,13,507926,581,2026-10-22,Lunas,2026-11-06,50000,2822650,20000,45688000
707927,10005895,9521,507927,841,2026-01-30,Lunas,2026-03-01,75000,1963346,10000,38389000
707928,10003546,2861,507928,463,2026-08-29,Lunas,2026-09-12,50000,13144696,20000,14386000
707929,10005135,5533,507929,476,2025-12-10,Lunas,2025-12-26,75000,3102122,50000,1726000
707930,10008023,5172,507930,567,2025-06-14,Belum Lunas,,30000,251794,50000,1678000
707931,10004882,966,507931,735,2024-11-08,Lunas,2024-11-11,50000,5076594,20000,7050000
707932,10004553,4641,507932,892,2026-08-15,Lunas,2026-09-01,30000,3911442,50000,6830000
707933,10003406,8410,507933,91,2026-04-28,Lunas,2026-06-20,20000,6760075,50000,3764000
707934,10004504,3806,507934,942,2025-12-19,Lunas,2026-02-11,75000,9064719,100000,42013000
707935,10005079,9009,507935,232,2026-04-09,Lunas,2026-04-24,20000,12640046,10000,1782000
707936,10009452,8115,507936,51,2026-11-27,Lunas,2027-01-13,20000,4315592,50000,12768000
707937,10005897,4514,507937,388,2025-03-31,Belum Lunas,,75000,4106046,20000,54936000
707938,10003173,4403,507938,851,2024-05-25,Lunas,2024-06-26,20000,13725978,20000,12969000
707939,10003454,1477,507939,350,2025-09-09,Lunas,2025-10-03,30000,2191633,20000,6586000
707940,10009468,9462,507940,354,2026-06-19,Lunas,2026-08-06,20000,9510968,10000,10495000
707941,10006190,2732,507941,995,2025-08-17,Lunas,2025-10-06,75000,7769771,50000,2838000
707942,10002525,4809,507942,698,2026-05-23,Lunas,2026-07-13,20000,10358635,10000,42417000
707943,10005997,1142,507943,259,2026-09-17,Sebagian,2026-11-01,30000,5685705,20000,62282000
707944,10007306,8498,507944,986,2026-02-02,Lunas,2026-03-04,75000,3881107,10000,2921000
707945,10002324,3421,507945,515,2026-04-20,Lunas,2026-05-05,50000,1240074,10000,8457000
707946,10009464,7116,507946,888,2026-10-28,Lunas,2026-12-21,75000,11614185,100000,1322000
707947,10007921,7770,507947,13,2026-12-25,Lunas,2027-02-05,75000,8157855,10000,55607000
707948,10006248,2243,507948,928,2026-08-09,Lunas,2026-09-21,20000,4227800,50000,1009000
707949,10006298,3019,507949,56,2025-09-28,Belum Lunas,,20000,2664796,100000,21367000
707950,10005352,9635,507950,737,2023-05-30,Sebagian,2023-07-24,30000,13675438,20000,11331000
707951,10008801,4723,507951,788,2025-10-14,Lunas,2025-12-09,20000,3646251,20000,5719000
707952,10006325,2870,507952,276,2025-04-25,Lunas,2025-06-06,50000,4405092,100000,6090000
707953,10005965,2248,507953,826,2025-11-03,Lunas,2025-12-04,20000,355956,50000,656000
707954,10000809,4688,507954,982,2025-06-27,Lunas,2025-07-09,30000,8257750,100000,40412000
707955,10004033,5827,507955,485,2026-01-15,Lunas,2026-02-20,30000,845620,100000,10071000
