Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
70919,100935,818,50919,18,2025-04-28,Lunas,2025-05-20,20000,2354350,50000,8143577
70920,100114,507,50920,611,2025-06-14,Lunas,2025-07-13,50000,114093,50000,38720149
70921,100711,435,50921,724,2024-08-14,Lunas,2024-08-20,50000,3251265,20000,5902259
70922,100996,62,50922,722,2025-12-28,Lunas,2026-01-21,20000,2413622,50000,9004507
70923,100923,463,50923,232,2025-11-16,Lunas,2025-12-07,30000,3409951,20000,8915469
70924,100059,314,50924,104,2025-07-25,Lunas,2025-08-17,30000,415486,10000,3443676
70925,100491,266,50925,304,2025-04-24,Lunas,2025-04-27,30000,1426203,50000,9799600
70926,100429,926,50926,902,2025-05-29,Lunas,2025-06-18,30000,3608641,20000,623696
70927,100603,936,50927,773,2025-09-13,Lunas,2025-10-03,50000,3194817,50000,37056229
70928,100043,184,50928,862,2025-10-30,Belum Lunas,,30000,2099331,10000,1933074
70929,100695,961,50929,50,2025-01-05,Lunas,2025-01-10,50000,135864,20000,24725683
70930,100633,647,50930,739,2024-08-23,Lunas,2024-09-19,30000,3406670,50000,7765171
70931,100739,430,50931,861,2025-12-07,Lunas,2025-12-11,30000,472897,10000,1099620
70932,100540,97,50932,634,2025-12-13,Lunas,2025-12-16,20000,3493939,10000,4577736
70933,100983,669,50933,65,2025-06-24,Lunas,2025-07-21,50000,4301964,20000,1491936
70934,100510,686,50934,294,2024-12-13,Lunas,2024-12-25,20000,4387807,50000,28582818
70935,100989,833,50935,543,2025-07-31,Lunas,2025-08-15,50000,995672,50000,1572042
70936,100903,902,50936,361,2025-07-02,Lunas,2025-07-15,20000,4132504,10000,3888917
70937,100350,456,50937,323,2025-01-23,Lunas,2025-02-15,20000,2531372,20000,988809
70938,100358,759,50938,978,2024-05-07,Belum Lunas,,20000,216510,50000,2695419
70939,100800,371,50939,384,2025-10-07,Lunas,2025-10-22,30000,3126238,10000,44436347
70940,100230,126,50940,856,2025-10-09,Lunas,2025-11-03,30000,4894633,20000,5108979
70941,100607,486,50941,870,2025-05-20,Belum Lunas,,30000,2586841,20000,8238227
70942,100025,619,50942,78,2025-09-07,Lunas,2025-09-29,30000,515376,10000,37078779
70943,100992,419,50943,540,2025-06-17,Lunas,2025-07-03,20000,3017237,50000,21644245
70944,100171,820,50944,746,2025-11-10,Lunas,2025-11-22,20000,903553,50000,3325829
70945,100604,443,50945,899,2025-04-18,Lunas,2025-05-01,20000,3723695,50000,699327
70946,100964,388,50946,406,2025-11-01,Lunas,2025-11-23,20000,863580,50000,560809
70947,101000,542,50947,398,2024-05-31,Lunas,2024-05-31,50000,572125,20000,3650378
70948,100193,253,50948,410,2025-12-17,Belum Lunas,,50000,4817277,10000,1370969
70949,100531,814,50949,163,2025-12-19,Lunas,2026-01-04,30000,219634,20000,1253346
70950,100445,995,50950,676,2025-04-02,Belum Lunas,,20000,3533662,20000,1817082
70951,100987,541,50951,157,2025-04-03,Lunas,2025-04-06,20000,258727,10000,920898
70952,100510,686,50952,932,2025-02-20,Lunas,2025-03-17,20000,1592847,50000,28582818
70953,100133,302,50953,577,2025-12-17,Lunas,2026-01-12,30000,1498949,50000,6785948
70954,100212,192,50954,706,2025-08-17,Belum Lunas,,50000,1632965,50000,4068302
70955,100498,510,50955,641,2025-09-28,Belum Lunas,,20000,990285,50000,40802510
70956,100256,228,50956,230,2025-11-06,Belum Lunas,,20000,1030060,20000,49609658
70957,100723,349,50957,994,2024-12-14,Belum Lunas,,20000,2766954,10000,8269975
70958,100773,196,50958,550,2025-08-18,Lunas,2025-08-28,30000,4316126,20000,6504131
70959,100371,580,50959,270,2025-05-26,Lunas,2025-06-19,30000,4286143,50000,5424534
70960,100149,657,50960,664,2025-02-07,Belum Lunas,,50000,3549115,10000,33804884
70961,100295,677,50961,998,2025-11-22,Belum Lunas,,50000,2201297,20000,9786079
70962,100830,678,50962,767,2025-11-06,Lunas,2025-11-18,20000,2958662,10000,1446980
70963,100656,490,50963,477,2025-11-25,Lunas,2025-12-11,50000,2899231,10000,47045421
70964,100226,307,50964,385,2025-10-24,Lunas,2025-10-26,20000,3507207,20000,984200
70965,100168,220,50965,353,2025-08-11,Lunas,2025-08-23,50000,3705813,50000,9727138
70966,100757,825,50966,747,2025-11-24,Lunas,2025-12-20,50000,4219184,20000,3178257
70967,100148,998,50967,852,2025-11-14,Lunas,2025-11-22,20000,1931280,10000,3421401
70968,100039,756,50968,891,2025-05-11,Lunas,2025-06-09,50000,3722909,20000,14472216
70969,100484,823,50969,450,2025-11-04,Lunas,2025-11-21,30000,695843,10000,1223308
70970,100785,655,50970,19,2025-03-31,Lunas,2025-04-27,30000,3214488,10000,3989602
70971,100767,296,50971,954,2025-11-30,Lunas,2025-12-23,50000,4003897,20000,4076756
70972,100461,730,50972,329,2025-05-06,Belum Lunas,,20000,783478,10000,20628616
70973,100801,806,50973,705,2025-10-27,Lunas,2025-10-27,50000,2287417,50000,713902
70974,100067,723,50974,251,2025-05-07,Lunas,2025-05-24,20000,638908,50000,39917001
70975,100326,794,50975,345,2025-06-01,Belum Lunas,,30000,3849233,50000,34188222
70976,100600,41,50976,721,2024-10-15,Lunas,2024-11-12,30000,4507688,10000,7386377
70977,100896,873,50977,802,2025-09-03,Lunas,2025-09-30,50000,1744875,20000,5135129
70978,100927,627,50978,107,2025-11-28,Lunas,2025-12-08,20000,1654736,10000,13993592
70979,100220,422,50979,464,2025-06-18,Lunas,2025-07-04,50000,967988,50000,34431200
70980,100358,759,50980,301,2025-12-28,Lunas,2025-12-31,50000,3080747,50000,2695419
70981,100085,234,50981,131,2025-12-14,Lunas,2025-12-25,20000,3423338,20000,4325916
70982,100772,600,50982,517,2025-10-23,Belum Lunas,,30000,478824,10000,14960277
70983,100338,613,50983,780,2024-09-22,Lunas,2024-09-24,30000,4350395,50000,943103
70984,100392,480,50984,603,2025-11-15,Lunas,2025-11-20,50000,1965104,50000,7525039
70985,100645,577,50985,953,2025-08-31,Lunas,2025-09-02,50000,2742218,20000,1770846
70986,100961,447,50986,180,2025-11-21,Lunas,2025-11-25,20000,2686488,10000,5957116
70987,100458,554,50987,355,2025-04-22,Lunas,2025-04-25,50000,503885,10000,3129122
70988,100095,702,50988,568,2025-06-28,Lunas,2025-07-10,30000,672609,20000,7640988
70989,100163,140,50989,788,2025-01-30,Lunas,2025-02-05,30000,260645,20000,1756570
70990,100067,723,50990,148,2025-03-01,Lunas,2025-03-12,20000,2515448,50000,39917001
70991,100730,188,50991,997,2024-12-20,Lunas,2025-01-04,30000,1185240,10000,1502928
70992,100490,832,50992,347,2025-01-23,Lunas,2025-02-02,20000,992799,20000,6967083
70993,100213,468,50993,646,2025-09-24,Lunas,2025-10-04,20000,4490326,20000,837296
70994,100614,520,50994,134,2025-11-26,Lunas,2025-12-19,50000,3747430,20000,49226905
70995,100514,230,50995,532,2025-08-20,Belum Lunas,,20000,1115575,20000,5886898
70996,100865,846,50996,735,2025-04-24,Lunas,2025-05-10,30000,3383776,20000,31772507
70997,100482,746,50997,485,2025-01-08,Lunas,2025-01-09,50000,4204562,20000,3240250
70998,100656,490,50998,514,2024-11-23,Lunas,2024-12-15,50000,1336678,20000,47045421
70999,100634,959,50999,556,2024-02-08,Lunas,2024-02-11,50000,3047022,50000,2635550
71000,100472,537,51000,437,2025-02-21,Lunas,2025-03-04,50000,2895052,50000,5871014
