Kasus_ID,Perkara_Kasus,Deskripsi_Kasus,NIK,Pengacara_ID,Staf_ID,Tgl_Daftar,Tgl_Mulai,Tgl_Selesai,Hasil,Status_Kasus
50498,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50498 untuk NIK 100916,100916,419,501,2024-12-29,2025-04-15,,,Pending
50499,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50499 untuk NIK 100966,100966,331,356,2025-06-17,2025-07-25,2025-11-13,Menang,Selesai
50500,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50500 untuk NIK 100189,100189,277,406,2025-06-25,2025-08-12,2025-09-02,Menang,Selesai
50501,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50501 untuk NIK 100869,100869,295,161,2024-07-30,2025-04-05,,,Proses
50502,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50502 untuk NIK 100461,100461,758,946,2024-07-13,2025-10-15,2025-12-11,Menang,Selesai
50503,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50503 untuk NIK 100308,100308,60,708,2024-08-21,2025-03-22,2025-04-27,Menang,Selesai
50504,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50504 untuk NIK 100677,100677,373,287,2024-01-21,2024-05-22,2025-12-18,Damai,Selesai
50505,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50505 untuk NIK 100848,100848,968,932,2024-05-14,2024-06-02,,,Proses
50506,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50506 untuk NIK 100412,100412,408,249,2024-09-28,2025-08-11,,,Proses
50507,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50507 untuk NIK 100475,100475,414,421,2024-11-03,2025-05-17,,,Pending
50508,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50508 untuk NIK 100491,100491,97,755,2024-08-27,2025-03-27,2025-07-03,Menang,Selesai
50509,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50509 untuk NIK 100306,100306,499,584,2024-12-30,2025-08-28,,,Proses
50510,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50510 untuk NIK 100971,100971,448,435,2024-06-08,2025-12-14,,,Pending
50511,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50511 untuk NIK 100765,100765,165,352,2024-03-26,2025-02-09,2025-12-14,Kalah,Selesai
50512,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50512 untuk NIK 100413,100413,290,870,2024-07-30,2025-08-07,,,Pending
50513,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50513 untuk NIK 100124,100124,843,596,2025-09-11,2025-12-22,,,Proses
50514,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50514 untuk NIK 100424,100424,77,565,2025-12-20,2025-12-21,2025-12-29,Menang,Selesai
50515,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50515 untuk NIK 100977,100977,247,201,2024-06-16,2024-07-15,,,Proses
50516,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50516 untuk NIK 100284,100284,355,57,2025-11-11,2025-12-09,,,Proses
50517,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50517 untuk NIK 100143,100143,443,456,2025-04-02,2025-11-29,,,Proses
50518,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50518 untuk NIK 100924,100924,841,685,2024-12-24,2025-04-05,2025-05-28,Menang,Selesai
50519,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50519 untuk NIK 100974,100974,315,647,2025-03-19,2025-08-01,,,Proses
50520,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50520 untuk NIK 100437,100437,956,804,2024-10-14,2024-12-22,,,Pending
50521,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50521 untuk NIK 100534,100534,685,185,2024-11-14,2025-11-23,2025-12-01,Kalah,Selesai
50522,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50522 untuk NIK 100163,100163,516,813,2024-08-25,2025-07-28,,,Proses
50523,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50523 untuk NIK 100201,100201,398,405,2024-04-01,2025-01-09,2025-08-27,Menang,Selesai
50524,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50524 untuk NIK 100999,100999,683,937,2024-10-01,2025-04-26,,,Pending
50525,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50525 untuk NIK 100116,100116,203,344,2024-04-09,2025-02-19,2025-08-17,Damai,Selesai
50526,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50526 untuk NIK 100647,100647,563,352,2024-02-13,2025-03-07,2025-08-05,Menang,Selesai
50527,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50527 untuk NIK 100950,100950,283,21,2024-03-28,2025-07-14,,,Proses
50528,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50528 untuk NIK 100575,100575,376,735,2024-09-04,2025-11-15,2025-11-27,Damai,Selesai
50529,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50529 untuk NIK 100811,100811,271,28,2024-01-28,2025-03-03,,,Pending
50530,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50530 untuk NIK 100962,100962,143,62,2025-01-23,2025-02-14,,,Pending
50531,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50531 untuk NIK 100216,100216,38,191,2024-03-06,2025-10-27,2025-11-17,Damai,Selesai
50532,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50532 untuk NIK 100706,100706,829,588,2024-09-18,2025-02-10,,,Proses
50533,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50533 untuk NIK 100284,100284,497,61,2025-07-09,2025-10-30,,,Pending
50534,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50534 untuk NIK 100895,100895,957,899,2024-10-21,2025-08-24,,,Pending
50535,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50535 untuk NIK 100663,100663,341,475,2024-02-16,2024-02-23,,,Proses
50536,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50536 untuk NIK 100775,100775,244,584,2025-03-26,2025-06-12,,,Proses
50537,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50537 untuk NIK 100042,100042,848,649,2025-08-07,2025-11-21,2025-12-24,Damai,Selesai
50538,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50538 untuk NIK 100175,100175,675,698,2024-06-01,2025-02-10,,,Proses
50539,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50539 untuk NIK 100366,100366,589,882,2024-11-04,2025-11-05,2025-12-04,Kalah,Selesai
50540,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50540 untuk NIK 100413,100413,604,341,2025-04-27,2025-08-24,,,Proses
50541,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50541 untuk NIK 100203,100203,392,533,2025-05-02,2025-08-30,,,Pending
50542,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50542 untuk NIK 100556,100556,696,116,2025-05-03,2025-12-01,2025-12-17,Damai,Selesai
50543,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50543 untuk NIK 100995,100995,774,746,2025-06-06,2025-09-13,,,Proses
50544,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50544 untuk NIK 100865,100865,886,407,2024-11-23,2025-01-24,,,Proses
50545,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50545 untuk NIK 100978,100978,433,893,2024-09-05,2025-08-23,,,Pending
50546,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50546 untuk NIK 100468,100468,396,254,2024-01-20,2024-08-05,,,Pending
50547,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50547 untuk NIK 100210,100210,810,210,2024-04-28,2025-08-24,,,Proses
50548,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50548 untuk NIK 100886,100886,987,875,2025-05-23,2025-07-29,,,Proses
50549,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50549 untuk NIK 100531,100531,141,6,2025-01-19,2025-01-25,2025-12-05,Kalah,Selesai
50550,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50550 untuk NIK 100427,100427,201,60,2025-10-11,2025-10-28,,,Pending
50551,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50551 untuk NIK 100028,100028,487,964,2025-05-22,2025-09-13,,,Pending
50552,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50552 untuk NIK 100157,100157,162,98,2024-05-03,2024-11-04,2025-04-10,Damai,Selesai
50553,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50553 untuk NIK 100606,100606,815,298,2025-11-17,2025-12-15,,,Pending
50554,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50554 untuk NIK 100927,100927,846,267,2025-10-29,2025-11-28,,,Pending
50555,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50555 untuk NIK 100446,100446,945,565,2024-03-21,2025-12-03,,,Proses
50556,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50556 untuk NIK 100493,100493,207,460,2025-03-03,2025-11-06,,,Pending
50557,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50557 untuk NIK 100555,100555,608,83,2025-05-30,2025-08-19,,,Pending
50558,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50558 untuk NIK 100898,100898,433,563,2025-06-05,2025-09-21,,,Proses
50559,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50559 untuk NIK 100606,100606,692,153,2025-07-20,2025-09-10,,,Pending
50560,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50560 untuk NIK 100512,100512,103,613,2025-04-20,2025-09-01,2025-09-29,Damai,Selesai
50561,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50561 untuk NIK 100975,100975,109,774,2025-02-15,2025-04-28,2025-08-01,Menang,Selesai
50562,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50562 untuk NIK 100414,100414,595,833,2024-09-23,2025-04-23,,,Proses
50563,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50563 untuk NIK 100211,100211,144,944,2025-06-13,2025-10-16,,,Pending
50564,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50564 untuk NIK 100856,100856,344,507,2025-01-08,2025-09-19,,,Proses
50565,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50565 untuk NIK 100703,100703,288,440,2025-04-12,2025-04-25,,,Proses
50566,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50566 untuk NIK 100823,100823,787,494,2024-06-01,2025-10-19,,,Pending
50567,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50567 untuk NIK 100484,100484,970,753,2024-11-08,2025-10-15,2025-12-06,Kalah,Selesai
50568,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50568 untuk NIK 100281,100281,68,482,2025-06-29,2025-09-24,2025-12-10,Kalah,Selesai
50569,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50569 untuk NIK 100919,100919,9,41,2025-11-02,2025-11-02,,,Proses
50570,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50570 untuk NIK 100320,100320,86,623,2025-07-23,2025-12-19,2025-12-26,Menang,Selesai
50571,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50571 untuk NIK 100409,100409,120,154,2024-01-03,2024-06-06,,,Pending
50572,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50572 untuk NIK 100728,100728,819,599,2025-12-29,2025-12-29,,,Pending
50573,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50573 untuk NIK 100829,100829,214,437,2024-02-23,2025-02-07,,,Proses
50574,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50574 untuk NIK 100430,100430,424,288,2024-10-20,2025-03-19,2025-12-12,Kalah,Selesai
50575,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50575 untuk NIK 100923,100923,596,67,2024-03-20,2025-03-03,2025-09-18,Menang,Selesai
50576,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50576 untuk NIK 100931,100931,837,766,2024-11-22,2025-03-04,2025-10-05,Kalah,Selesai
50577,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50577 untuk NIK 100973,100973,545,178,2025-04-14,2025-05-22,,,Pending
50578,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50578 untuk NIK 100138,100138,977,319,2024-01-11,2024-08-28,,,Proses
50579,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50579 untuk NIK 100488,100488,131,426,2024-11-14,2025-04-03,,,Proses
50580,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50580 untuk NIK 101000,101000,610,765,2024-07-02,2024-08-20,,,Pending
50581,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50581 untuk NIK 100805,100805,509,626,2024-04-20,2025-03-31,,,Proses
50582,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50582 untuk NIK 100656,100656,752,526,2024-10-18,2025-06-29,,,Proses
50583,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50583 untuk NIK 100984,100984,148,915,2024-12-15,2025-10-11,,,Proses
50584,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50584 untuk NIK 100284,100284,33,927,2025-12-13,2025-12-13,2025-12-26,Menang,Selesai
50585,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50585 untuk NIK 100590,100590,777,988,2024-01-28,2025-09-12,2025-10-17,Kalah,Selesai
50586,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50586 untuk NIK 100743,100743,921,828,2025-07-24,2025-09-07,,,Proses
50587,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50587 untuk NIK 100299,100299,1,392,2024-07-28,2025-08-12,,,Proses
50588,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50588 untuk NIK 100291,100291,883,678,2025-08-11,2025-11-24,,,Proses
50589,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50589 untuk NIK 100935,100935,849,253,2025-10-23,2025-12-19,,,Pending
50590,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50590 untuk NIK 100610,100610,40,560,2025-10-10,2025-12-04,2025-12-25,Menang,Selesai
50591,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50591 untuk NIK 100072,100072,152,898,2025-11-15,2025-12-24,,,Proses
50592,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50592 untuk NIK 100059,100059,383,555,2024-04-08,2025-03-28,2025-09-11,Damai,Selesai
50593,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50593 untuk NIK 100112,100112,986,410,2024-07-30,2025-08-12,2025-11-14,Kalah,Selesai
50594,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50594 untuk NIK 100040,100040,145,331,2025-04-14,2025-07-19,2025-10-15,Kalah,Selesai
50595,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50595 untuk NIK 100881,100881,596,876,2025-09-26,2025-10-20,,,Pending
50596,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50596 untuk NIK 100372,100372,652,781,2024-01-17,2024-02-27,2024-06-28,Kalah,Selesai
50597,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50597 untuk NIK 100092,100092,492,584,2024-02-29,2025-03-30,,,Proses
50598,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50598 untuk NIK 100500,100500,168,132,2024-04-24,2025-10-18,,,Pending
50599,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50599 untuk NIK 100523,100523,253,994,2025-08-11,2025-08-11,2025-12-17,Damai,Selesai
50600,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50600 untuk NIK 100396,100396,950,681,2024-04-19,2025-02-16,,,Proses
50601,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50601 untuk NIK 100976,100976,702,719,2024-10-17,2024-11-19,2025-11-06,Menang,Selesai
50602,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50602 untuk NIK 100564,100564,308,915,2025-03-11,2025-07-25,2025-08-26,Menang,Selesai
50603,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50603 untuk NIK 100253,100253,615,273,2025-01-27,2025-02-15,,,Pending
50604,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50604 untuk NIK 100687,100687,902,775,2025-10-07,2025-12-20,2025-12-30,Damai,Selesai
50605,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50605 untuk NIK 100897,100897,62,824,2025-04-29,2025-05-14,,,Proses
50606,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50606 untuk NIK 100014,100014,465,536,2024-02-05,2024-10-20,,,Proses
50607,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50607 untuk NIK 100435,100435,833,139,2025-04-07,2025-05-10,,,Proses
50608,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50608 untuk NIK 100593,100593,308,696,2025-03-02,2025-12-22,,,Proses
50609,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50609 untuk NIK 100613,100613,58,522,2025-09-18,2025-10-02,,,Proses
50610,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50610 untuk NIK 100659,100659,555,778,2024-09-20,2025-01-09,,,Proses
50611,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50611 untuk NIK 100073,100073,130,542,2025-05-11,2025-05-22,,,Proses
50612,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50612 untuk NIK 100760,100760,237,614,2024-01-23,2024-08-15,,,Proses
50613,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50613 untuk NIK 100335,100335,430,356,2024-11-12,2025-04-25,,,Proses
50614,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50614 untuk NIK 100721,100721,721,919,2025-12-11,2025-12-27,,,Proses
50615,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50615 untuk NIK 100826,100826,182,51,2024-05-23,2025-08-14,2025-10-15,Menang,Selesai
50616,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50616 untuk NIK 100942,100942,679,7,2024-08-11,2024-12-31,,,Pending
50617,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50617 untuk NIK 100012,100012,389,461,2024-10-06,2025-04-28,2025-06-17,Damai,Selesai
50618,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50618 untuk NIK 100142,100142,927,294,2024-09-13,2025-06-15,,,Proses
50619,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50619 untuk NIK 100188,100188,424,673,2025-01-14,2025-09-30,2025-12-01,Damai,Selesai
50620,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50620 untuk NIK 100305,100305,777,219,2025-04-20,2025-07-26,,,Proses
50621,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50621 untuk NIK 100342,100342,728,362,2025-10-06,2025-11-14,,,Proses
50622,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50622 untuk NIK 100666,100666,371,435,2024-04-09,2024-12-26,2025-01-26,Menang,Selesai
50623,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50623 untuk NIK 100572,100572,927,421,2024-11-25,2025-06-21,2025-12-16,Menang,Selesai
50624,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50624 untuk NIK 100863,100863,482,300,2024-03-23,2025-12-18,,,Pending
50625,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50625 untuk NIK 100441,100441,551,307,2025-11-10,2025-11-25,,,Proses
50626,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50626 untuk NIK 100486,100486,926,588,2024-07-13,2024-09-29,,,Pending
50627,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50627 untuk NIK 100341,100341,778,119,2025-10-29,2025-11-04,,,Pending
50628,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50628 untuk NIK 100358,100358,104,529,2024-01-05,2024-03-20,,,Proses
50629,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50629 untuk NIK 100293,100293,370,196,2024-05-22,2025-01-01,2025-03-17,Damai,Selesai
50630,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50630 untuk NIK 100670,100670,941,572,2024-06-07,2024-11-13,2025-10-26,Menang,Selesai
50631,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50631 untuk NIK 100271,100271,785,993,2024-11-01,2025-04-17,,,Pending
50632,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50632 untuk NIK 100828,100828,290,166,2024-01-17,2025-02-15,,,Proses
50633,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50633 untuk NIK 100997,100997,994,198,2025-11-24,2025-12-17,2025-12-30,Kalah,Selesai
50634,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50634 untuk NIK 100808,100808,231,67,2024-04-22,2025-01-23,,,Pending
50635,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50635 untuk NIK 100944,100944,689,247,2025-10-09,2025-10-27,,,Pending
50636,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50636 untuk NIK 100171,100171,897,726,2024-12-17,2025-02-15,2025-03-07,Damai,Selesai
50637,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50637 untuk NIK 100843,100843,856,846,2025-01-22,2025-09-03,2025-11-20,Menang,Selesai
50638,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50638 untuk NIK 100393,100393,430,877,2024-11-18,2024-12-01,2025-02-28,Kalah,Selesai
50639,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50639 untuk NIK 100071,100071,805,900,2025-02-09,2025-04-08,,,Proses
50640,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50640 untuk NIK 100029,100029,291,589,2025-09-21,2025-11-15,2025-12-07,Kalah,Selesai
50641,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50641 untuk NIK 100212,100212,314,386,2025-06-23,2025-09-17,2025-12-05,Menang,Selesai
50642,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50642 untuk NIK 100557,100557,700,352,2025-06-06,2025-12-20,2025-12-27,Kalah,Selesai
50643,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50643 untuk NIK 100084,100084,643,423,2025-05-29,2025-11-08,2025-12-04,Damai,Selesai
50644,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50644 untuk NIK 100570,100570,433,773,2025-10-15,2025-10-19,,,Proses
50645,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50645 untuk NIK 100294,100294,441,277,2025-09-14,2025-10-16,,,Proses
50646,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50646 untuk NIK 100926,100926,807,249,2024-03-05,2024-05-30,,,Proses
50647,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50647 untuk NIK 100709,100709,48,942,2024-03-08,2025-07-27,,,Proses
50648,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50648 untuk NIK 100769,100769,236,101,2025-11-29,2025-11-29,,,Pending
50649,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50649 untuk NIK 100117,100117,831,192,2024-01-07,2025-05-04,,,Pending
50650,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50650 untuk NIK 100446,100446,469,535,2025-04-02,2025-11-02,,,Pending
50651,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50651 untuk NIK 100525,100525,77,406,2025-01-30,2025-10-14,,,Proses
50652,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50652 untuk NIK 100789,100789,235,377,2024-10-08,2025-04-25,2025-09-14,Menang,Selesai
50653,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50653 untuk NIK 100164,100164,212,450,2024-06-27,2025-05-18,,,Pending
50654,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50654 untuk NIK 100381,100381,574,275,2024-06-07,2024-07-01,2025-07-24,Menang,Selesai
50655,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50655 untuk NIK 100521,100521,898,860,2025-07-08,2025-11-05,2025-11-24,Kalah,Selesai
50656,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50656 untuk NIK 100042,100042,784,319,2025-10-15,2025-12-01,,,Proses
50657,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50657 untuk NIK 100444,100444,664,293,2025-01-08,2025-09-23,2025-11-21,Kalah,Selesai
50658,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50658 untuk NIK 100262,100262,188,467,2024-09-13,2025-05-03,2025-09-28,Kalah,Selesai
50659,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50659 untuk NIK 100992,100992,696,652,2024-02-01,2025-08-10,,,Proses
50660,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50660 untuk NIK 100227,100227,118,950,2024-02-07,2025-04-09,,,Proses
50661,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50661 untuk NIK 100744,100744,849,777,2024-06-30,2025-12-18,,,Proses
50662,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50662 untuk NIK 100323,100323,607,75,2025-09-02,2025-11-09,,,Proses
50663,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50663 untuk NIK 100088,100088,698,421,2024-06-01,2025-08-17,,,Pending
50664,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50664 untuk NIK 100478,100478,749,262,2025-01-26,2025-06-09,,,Pending
